"age","female","metro","member","location","pilot","ID","last","cash","sat"
49,1,1,1,1,1,15073,NA,NA,NA
62,1,1,1,1,1,15074,46,1,1
NA,NA,1,3,1,1,15075,82,0,2
44,1,1,1,1,1,15077,72,0,1
48,1,1,4,1,1,15078,100,0,2
43,1,1,2,1,1,15079,44,0,1
39,1,1,2,1,1,15080,86,0,1
50,1,1,2,1,1,15081,114,0,1
65,0,1,2,1,1,15082,55,1,2
47,1,1,1,1,1,15083,84,0,1
38,1,1,2,1,1,15085,164,0,1
46,1,1,2,1,1,15087,43,0,1
55,1,1,1,1,1,15089,100,0,2
46,1,1,2,1,1,15090,86,0,1
55,0,1,3,1,1,15091,NA,NA,NA
53,1,1,2,1,1,15092,63,0,1
42,1,1,3,1,1,15093,40,0,1
53,1,1,1,1,1,15094,NA,NA,NA
55,1,1,1,1,1,15096,96,0,1
55,1,1,1,1,1,15098,81,0,2
58,1,1,1,1,1,15099,46,0,1
50,1,1,3,1,1,15100,95,0,1
51,1,1,1,1,1,15101,90,0,1
48,0,1,2,1,1,15102,90,0,1
45,0,1,2,1,1,15103,112,0,3
50,1,1,2,1,1,15104,61,0,1
48,0,1,3,1,1,15105,102,0,1
57,1,1,3,1,1,15106,37,1,2
42,1,1,2,1,1,15107,80,0,1
44,1,1,2,1,1,15109,95,0,2
49,1,1,4,1,1,15110,52,0,4
39,0,1,4,1,1,15111,40,0,1
52,1,1,2,1,1,15113,102,0,1
49,1,1,4,1,1,15114,95,0,5
NA,NA,1,1,1,1,15115,NA,NA,NA
44,1,1,4,1,1,15116,91,0,2
50,0,1,1,1,1,15117,109,0,1
55,1,1,1,1,1,15119,140,0,2
51,1,1,1,1,1,15120,NA,NA,NA
54,1,1,2,1,1,15122,615,0,1
47,1,1,3,1,1,15123,NA,NA,NA
52,1,1,3,1,1,15125,27,1,2
54,0,1,3,1,1,15126,40,0,3
57,1,1,1,1,1,15128,23,1,1
51,0,1,1,1,1,15130,NA,NA,NA
42,0,1,4,1,1,15131,60,0,4
54,1,1,3,1,1,15132,NA,NA,NA
53,1,1,2,1,1,15134,NA,NA,NA
60,1,1,4,1,1,15135,NA,NA,NA
50,1,1,1,1,1,15136,64,0,3
49,0,1,2,1,1,15137,NA,NA,NA
34,1,1,3,1,1,15138,41,0,4
47,1,1,2,1,1,15141,83,0,1
48,1,1,3,1,1,15143,567,0,1
55,1,1,1,1,1,15144,108,0,1
49,0,1,2,1,1,15145,43,1,4
58,1,1,1,1,1,15146,NA,NA,NA
56,1,1,4,1,1,15147,NA,NA,NA
57,0,1,4,1,1,15149,NA,NA,NA
48,0,1,3,1,1,15152,NA,NA,NA
57,0,1,2,1,1,15153,NA,NA,NA
51,1,1,3,1,1,15154,76,0,4
NA,1,1,1,1,1,15155,NA,NA,NA
60,1,1,1,1,1,15158,NA,NA,NA
52,1,1,1,1,1,15160,81,0,1
49,1,1,2,1,1,15161,NA,NA,NA
43,0,1,4,1,1,15164,72,0,3
42,0,1,3,1,1,15165,51,0,1
44,1,1,2,1,1,15166,91,0,1
42,1,1,1,1,1,15167,87,0,1
51,1,1,1,1,1,15168,42,1,2
42,1,1,4,1,1,15169,57,0,3
48,1,1,4,1,1,15170,NA,NA,NA
38,1,1,1,1,1,15171,42,0,2
51,1,1,3,1,1,15173,104,0,4
56,0,1,3,1,1,15177,55,0,3
54,0,1,1,1,1,15178,92,0,1
44,0,1,3,1,1,15180,74,0,2
56,1,1,1,1,1,15181,36,1,1
55,1,1,1,1,1,15182,90,0,1
48,0,1,2,1,1,15183,82,0,1
56,0,1,1,1,1,15185,74,0,3
49,1,1,1,1,1,15186,75,0,1
51,0,1,4,1,1,15187,NA,NA,NA
43,1,1,2,1,1,15188,87,0,1
48,1,1,2,1,1,15192,NA,NA,NA
45,1,1,1,1,1,15199,81,0,1
52,1,1,3,1,1,15200,23,1,2
46,1,1,1,1,1,15202,NA,NA,NA
49,0,1,1,1,1,15203,89,0,1
51,1,1,1,1,1,15205,46,0,3
52,1,1,3,1,1,15206,26,1,1
42,1,1,2,1,1,15207,NA,NA,NA
44,1,1,4,1,1,15215,NA,NA,NA
35,1,1,3,1,1,15217,21,0,1
NA,NA,1,1,1,1,15219,29,1,1
38,1,1,1,1,1,15220,41,0,2
52,0,1,1,1,1,15222,175,0,1
58,1,1,3,1,1,15223,95,0,3
52,1,1,1,1,1,15225,54,1,1
38,1,1,1,1,1,15226,82,0,1
55,1,1,4,1,1,15228,63,1,4
59,1,1,4,1,1,15230,104,0,2
59,1,1,3,1,1,15231,44,1,3
54,1,1,4,1,1,15234,404,0,4
43,1,1,3,1,1,15236,31,0,2
57,0,1,4,1,1,15237,NA,NA,NA
41,1,1,3,1,1,15238,50,0,3
63,1,1,3,1,1,15239,42,1,4
55,1,1,1,1,1,15240,133,0,1
46,1,1,4,1,1,15243,280,0,4
47,1,1,4,1,1,15244,37,1,4
42,1,1,2,1,1,15245,86,0,1
54,1,1,4,1,1,15246,123,0,5
62,1,1,4,1,1,15247,80,0,5
53,1,1,2,1,1,15249,62,0,1
51,1,1,4,1,1,15250,103,0,3
41,0,1,1,1,1,15254,68,0,1
44,1,1,1,1,1,15255,94,0,1
39,1,1,3,1,1,15256,70,0,1
41,1,1,1,1,1,15259,34,0,1
62,1,1,2,1,1,15262,NA,NA,NA
52,1,1,3,1,1,15263,89,0,2
47,0,1,4,1,1,15264,60,0,4
45,1,1,4,1,1,15265,82,0,4
35,1,1,3,1,1,15272,107,0,2
48,1,1,2,1,1,15273,83,0,1
47,1,1,3,1,1,15276,41,0,1
NA,NA,1,1,1,1,15277,75,0,3
44,1,1,4,1,1,15279,111,0,5
52,1,1,1,1,1,15281,NA,NA,NA
55,1,1,3,1,1,15282,52,1,3
51,1,1,3,1,1,15284,103,0,2
NA,0,1,2,1,1,15286,105,0,1
52,0,1,3,1,1,15287,29,1,4
40,1,1,1,1,1,15290,NA,NA,NA
NA,NA,1,3,1,1,15292,41,0,2
42,1,1,1,1,1,15293,758,0,1
55,1,1,3,1,1,15294,36,1,1
50,1,1,4,1,1,15295,77,0,3
45,0,1,4,1,1,15298,41,0,3
48,1,1,4,1,1,15299,70,0,4
57,1,1,2,1,1,15301,104,0,3
37,0,1,3,1,1,15302,69,0,1
57,1,1,4,1,1,15303,59,0,3
48,1,1,1,1,1,15304,53,0,1
53,1,1,1,1,1,15307,99,0,1
58,1,1,3,1,1,15308,67,0,1
44,1,1,3,1,1,15309,101,0,1
46,0,1,4,1,1,15312,106,0,3
46,0,1,3,1,1,15313,177,0,4
47,1,1,2,1,1,15315,123,0,1
55,1,1,4,1,1,15317,48,1,3
55,0,1,2,1,1,15319,34,1,1
44,1,1,4,1,1,15322,101,0,5
45,1,1,3,1,1,15323,NA,NA,NA
NA,0,1,1,1,1,15324,107,0,3
50,1,1,3,1,1,15327,67,0,1
49,1,1,3,1,1,15328,71,0,1
35,1,1,4,1,1,15329,33,0,3
47,0,1,4,1,1,15330,55,0,1
46,1,1,2,1,1,15332,48,0,1
38,1,1,3,1,1,15335,78,0,2
59,1,1,4,1,1,15339,61,0,3
54,0,1,2,1,1,15340,20,1,1
55,1,1,2,1,1,15344,109,0,1
49,1,1,1,1,1,15345,151,0,4
48,1,1,1,1,1,15346,43,1,1
51,1,1,3,1,1,15348,32,1,2
40,0,1,3,1,1,15349,98,0,3
49,1,1,1,1,1,15350,108,0,1
49,1,1,1,1,1,15351,NA,NA,NA
41,0,1,4,1,1,15352,101,0,5
49,0,1,3,1,1,15354,78,0,1
48,1,1,1,1,1,15356,49,0,1
39,1,1,3,1,1,15360,60,0,1
50,1,1,1,1,1,15361,108,0,1
53,1,1,1,1,1,15362,NA,NA,NA
50,1,1,1,1,1,15363,63,0,1
NA,1,1,4,1,1,15368,102,0,4
47,1,1,3,1,1,15369,189,0,1
62,1,1,2,1,1,15370,59,1,1
55,1,1,2,1,1,15371,106,0,1
43,0,1,1,1,1,15372,48,0,1
52,1,1,1,1,1,15373,69,0,1
49,1,1,2,1,1,15376,41,1,1
53,1,1,1,1,1,15378,63,0,1
48,1,1,3,1,1,15380,62,0,3
NA,1,1,2,1,1,15381,67,1,1
57,1,1,4,1,1,15382,NA,NA,NA
48,1,1,3,1,1,15384,81,0,2
49,1,1,3,1,1,15387,49,0,2
45,1,1,2,1,1,15388,89,0,1
54,1,1,1,1,1,15389,NA,NA,NA
47,1,1,2,1,1,15391,58,0,1
53,1,1,1,1,1,15392,64,0,1
54,0,1,2,1,1,15393,46,1,1
45,1,1,1,1,1,15395,69,0,1
41,1,1,1,1,1,15400,67,0,1
52,1,1,2,1,1,15401,117,0,1
34,1,1,1,1,1,15402,29,0,2
45,1,1,2,1,1,15404,37,0,1
48,1,1,1,1,1,15406,71,0,1
48,1,1,1,1,1,15407,37,0,1
NA,1,1,1,1,1,15408,54,1,1
55,1,1,3,1,1,15409,NA,NA,NA
45,1,1,3,1,1,15412,72,0,3
47,1,1,3,1,1,15415,NA,NA,NA
37,1,1,2,1,1,15416,93,0,1
45,1,1,3,1,1,15417,42,0,2
48,1,1,2,1,1,15418,106,0,1
49,1,1,2,1,1,15420,61,0,1
40,0,1,2,1,1,15421,66,0,1
39,1,1,4,1,1,15422,104,0,5
36,1,1,3,1,1,15423,202,0,1
45,0,1,2,1,1,15426,48,0,1
56,1,1,2,1,1,15429,66,1,3
58,1,1,1,1,1,15430,65,0,1
45,1,1,2,1,1,15433,65,0,1
63,1,1,3,1,1,15434,113,0,1
60,1,1,1,1,1,15435,48,1,1
50,1,1,1,1,1,15437,90,0,1
44,1,1,1,1,1,15441,63,0,1
46,1,1,4,1,1,15442,30,1,3
46,1,1,3,1,1,15444,45,0,2
44,1,1,3,1,1,15445,64,0,1
53,1,1,3,1,1,15446,NA,NA,NA
49,1,1,1,1,1,15447,67,0,2
46,0,1,4,1,1,15448,87,0,3
57,1,1,1,1,1,15450,86,0,1
55,1,1,3,1,1,15451,69,0,2
56,1,1,4,1,1,15452,NA,NA,NA
41,0,1,3,1,1,15453,41,0,3
43,0,1,1,1,1,15454,43,0,1
56,1,1,4,1,1,15455,101,0,5
NA,NA,1,2,1,1,15458,39,1,1
54,1,1,3,1,1,15459,80,0,4
59,1,1,1,1,1,15460,81,0,1
43,1,1,4,1,1,15462,60,0,2
56,1,1,1,1,1,15464,51,1,4
41,1,1,3,1,1,15465,39,0,2
41,0,1,1,1,1,15467,82,0,1
46,1,1,3,1,1,15468,110,0,2
37,1,1,3,1,1,15470,166,0,3
52,1,1,3,1,1,15471,42,1,1
39,1,1,1,1,1,15472,47,0,1
51,1,1,1,1,1,15475,50,0,1
43,1,1,1,1,1,15476,79,0,1
40,1,1,4,1,1,15477,65,0,4
47,1,1,2,1,1,15478,119,0,1
46,1,1,4,1,1,15482,106,0,4
55,1,1,1,1,1,15483,15,1,1
60,1,1,1,1,1,15487,450,0,3
50,1,1,2,1,1,15488,33,1,1
49,1,1,4,1,1,15489,46,1,4
51,1,1,3,1,1,15492,42,1,2
44,0,1,2,1,1,15493,139,0,1
52,0,1,1,1,1,15495,61,0,1
45,0,1,2,1,1,15497,107,0,1
50,1,1,2,1,1,15499,87,0,1
48,1,1,1,1,1,15500,80,0,1
40,1,1,2,1,1,15501,41,0,1
NA,1,1,1,1,1,15502,48,0,1
57,1,1,3,1,1,15503,62,0,2
55,1,1,4,1,1,15506,NA,NA,NA
50,0,1,4,1,1,15507,31,0,4
43,1,1,3,1,1,15508,54,0,3
50,1,1,1,1,1,15509,44,1,2
38,1,1,3,1,1,15517,129,0,1
53,1,1,3,1,1,15518,25,1,4
46,1,1,3,1,1,15519,61,0,2
47,1,1,3,1,1,15520,45,0,3
41,1,1,4,1,1,15522,41,0,3
49,1,1,2,1,1,15523,68,0,2
55,0,1,3,1,1,15525,53,1,4
39,1,1,1,1,1,15526,45,0,1
NA,1,1,3,1,1,15528,48,0,1
52,1,1,1,1,1,15530,42,1,1
44,1,1,2,1,1,15531,74,0,1
53,1,1,4,1,1,15532,96,0,4
44,1,1,4,1,1,15533,66,0,2
49,1,1,4,1,1,15534,76,0,3
40,1,1,3,1,1,15538,76,0,2
52,1,1,4,1,1,15544,33,1,3
53,1,1,4,1,1,15545,NA,NA,NA
40,1,1,1,1,1,15547,NA,NA,NA
53,1,1,4,1,1,15550,NA,NA,NA
51,1,1,3,1,1,15553,32,0,3
38,1,1,4,1,1,15555,98,0,2
60,0,1,2,1,1,15557,NA,NA,NA
53,1,1,1,1,1,15558,86,0,1
47,0,1,3,1,1,15559,44,0,2
49,0,1,3,1,1,15560,57,0,3
57,1,1,1,1,1,15561,81,0,1
45,1,1,1,1,1,15562,24,1,1
46,1,1,2,1,1,15566,104,0,1
45,1,1,1,1,1,15567,100,0,3
54,1,1,3,1,1,15568,67,0,4
47,1,1,3,1,1,15569,55,0,3
45,1,1,3,1,1,15570,111,0,1
49,1,1,2,1,1,15571,78,0,1
54,1,1,4,1,1,15572,49,1,4
52,1,1,4,1,1,15573,95,0,3
49,1,1,1,1,1,15578,31,0,1
47,1,1,4,1,1,15579,102,0,4
60,1,1,3,1,1,15580,17,1,3
50,1,1,1,1,1,15581,61,0,1
59,1,1,3,1,1,15584,69,0,2
50,1,1,2,1,1,15585,36,1,1
55,1,1,3,1,1,15586,43,1,1
49,1,1,1,1,1,15587,83,0,2
56,0,1,4,1,1,15589,51,1,4
44,0,1,2,1,1,15590,75,0,1
46,1,1,2,1,1,15593,51,0,2
47,1,1,4,1,1,15595,109,0,2
58,1,1,3,1,1,15596,103,0,3
37,1,1,3,1,1,15597,22,0,1
49,1,1,4,1,1,15598,77,0,4
49,1,1,3,1,1,15599,82,0,1
NA,1,1,4,1,1,15600,33,0,5
51,0,1,3,1,1,15602,54,0,4
46,1,1,4,1,1,15604,58,0,1
NA,1,1,3,1,1,15606,95,0,2
47,1,1,3,1,1,15608,45,0,4
NA,NA,1,4,1,1,15610,109,0,3
44,1,1,3,1,1,15612,49,0,2
42,1,1,4,1,1,15613,57,0,3
47,1,1,4,1,1,15615,45,0,3
52,1,1,1,1,1,15618,46,1,1
50,1,1,2,1,1,15621,63,0,1
45,1,1,3,1,1,15622,76,0,3
47,1,1,1,1,1,15624,86,0,1
49,1,1,3,1,1,15627,69,0,2
46,1,1,3,1,1,15628,48,0,1
47,1,1,3,1,1,15629,73,0,1
51,1,1,2,1,1,15631,171,0,1
46,1,1,3,1,1,15632,22,1,1
41,1,1,2,1,1,15633,107,0,1
49,0,1,1,1,1,15634,18,1,1
55,1,1,3,1,1,15637,NA,NA,NA
44,1,1,4,1,1,15638,59,0,4
39,1,1,1,1,1,15639,84,0,1
48,1,1,2,1,1,15640,80,0,1
40,1,1,4,1,1,15641,29,0,2
28,1,1,2,1,1,15643,139,0,1
50,1,1,2,1,1,15644,39,1,2
53,1,1,3,1,1,15645,82,0,1
40,0,1,3,1,1,15646,95,0,1
51,1,1,3,1,1,15647,91,0,5
42,1,1,4,1,1,15649,102,0,4
38,1,1,2,1,1,15650,130,0,1
41,1,1,3,1,1,15651,179,0,2
53,1,1,2,1,1,15652,147,0,1
44,1,1,4,1,1,15655,51,0,1
49,1,1,1,1,1,15658,53,0,1
40,1,1,3,1,1,15659,102,0,2
39,1,1,2,1,1,15660,81,0,1
48,1,1,3,1,1,15661,100,0,3
40,0,1,4,1,1,15664,142,0,3
45,1,1,4,1,1,15666,NA,NA,NA
45,1,1,1,1,1,15667,80,0,2
43,1,1,4,1,1,15670,44,0,3
36,1,1,2,1,1,15671,82,0,2
38,1,1,4,1,1,15672,106,0,3
NA,0,1,3,1,1,15675,43,0,2
52,1,1,4,1,1,15676,85,0,3
40,1,1,4,1,1,15677,60,0,1
51,1,1,2,1,1,15678,53,1,1
48,1,1,4,1,1,15680,42,1,3
42,1,1,3,1,1,15684,15,1,2
46,1,1,1,1,1,15685,203,0,1
49,1,1,3,1,1,15686,74,0,3
44,1,1,1,1,1,15687,64,0,1
34,1,1,2,1,1,15690,88,0,1
50,1,1,1,1,1,15693,123,0,2
39,1,1,4,1,1,15694,97,0,4
50,1,1,4,1,1,15695,55,0,3
44,1,1,2,1,1,15696,148,0,2
47,1,1,2,1,1,15697,55,0,1
46,1,1,4,1,1,15699,43,0,2
39,0,1,2,1,1,15700,55,0,1
49,0,1,2,1,1,15701,NA,NA,NA
53,1,1,1,1,1,15703,44,1,2
51,1,1,1,1,1,15704,71,0,1
47,1,1,1,1,1,15708,84,0,1
49,1,1,1,1,1,15709,74,0,1
52,0,1,4,1,1,15712,47,1,4
36,1,1,2,1,1,15713,34,0,1
51,1,1,4,1,1,15715,NA,NA,NA
55,0,1,3,1,1,15716,50,1,1
46,1,1,3,1,1,15717,NA,NA,NA
52,1,1,1,1,1,15718,93,0,1
43,1,1,2,1,1,15719,51,0,1
34,1,1,3,1,1,15720,74,0,3
48,1,1,1,1,1,15725,100,0,1
57,0,1,1,1,1,15726,97,0,1
NA,NA,1,4,1,1,15728,71,0,5
41,0,1,1,1,1,15729,102,0,1
57,0,1,4,1,1,15730,104,0,3
51,1,1,4,1,1,15732,52,1,4
55,1,1,1,1,1,15733,57,1,1
62,1,1,1,1,1,15734,21,1,1
37,1,1,4,1,1,15737,164,0,5
52,1,1,2,1,1,15739,NA,NA,NA
42,1,1,1,1,1,15740,105,0,1
47,0,1,1,1,1,15743,22,1,1
42,1,1,1,1,1,15744,53,0,2
38,1,1,3,1,1,15746,79,0,2
47,1,1,4,1,1,15749,59,0,3
44,1,1,1,1,1,15751,102,0,2
41,1,1,4,1,1,15757,42,0,3
63,0,1,3,1,1,15759,42,1,2
61,0,1,1,1,1,15760,86,1,2
52,0,1,4,1,1,15761,31,1,3
48,1,1,4,1,1,15763,45,0,3
43,1,1,3,1,1,15764,99,0,1
37,1,1,1,1,1,15765,45,0,2
58,1,1,4,1,1,15766,90,0,2
NA,NA,1,1,1,1,15767,113,0,1
60,1,1,3,1,1,15769,NA,NA,NA
54,1,1,4,1,1,15771,103,0,4
42,1,1,1,1,1,15772,73,0,1
52,1,1,1,1,1,15774,93,0,1
35,1,1,2,1,1,15775,131,0,2
51,1,1,2,1,1,15777,70,0,1
53,1,1,1,1,1,15778,NA,NA,NA
54,1,1,1,1,1,15779,104,0,1
36,1,1,1,1,1,15781,49,0,2
37,1,1,1,1,1,15783,106,0,1
42,1,1,4,1,1,15785,49,0,5
57,1,1,3,1,1,15786,34,1,2
43,1,1,4,1,1,15789,76,0,1
43,1,1,2,1,1,15790,44,0,1
40,1,1,3,1,1,15791,88,0,3
61,1,1,3,1,1,15792,46,1,1
50,1,1,3,1,1,15793,48,1,2
50,1,1,4,1,1,15794,22,1,1
48,1,1,1,1,1,15795,81,0,1
46,1,1,4,1,1,15797,53,0,3
45,1,1,4,1,1,15800,43,0,4
53,1,1,3,1,1,15801,35,1,1
48,1,1,1,1,1,15802,NA,NA,NA
53,1,1,1,1,1,15805,84,0,1
49,1,1,3,1,1,15808,102,0,1
44,1,1,1,1,1,15809,110,0,1
48,0,1,4,1,1,15810,71,0,3
44,1,1,1,1,1,15813,45,0,3
36,1,1,4,1,1,15816,96,0,2
44,1,1,2,1,1,15817,111,0,1
49,1,1,2,1,1,15819,NA,NA,NA
51,1,1,2,1,1,15820,86,0,1
44,1,1,4,1,1,15821,41,0,4
52,1,1,4,1,1,15823,42,1,2
38,1,1,1,1,1,15824,80,0,3
47,1,1,3,1,1,15827,42,0,2
40,0,1,4,1,1,15831,44,0,2
51,1,1,2,1,1,15832,116,0,1
52,0,1,2,1,1,15833,40,1,1
46,0,1,2,1,1,15836,31,1,4
54,1,1,4,1,1,15840,54,1,4
50,1,1,2,1,1,15841,406,0,1
50,1,1,4,1,1,15842,11,1,3
49,1,1,3,1,1,15843,47,0,3
51,1,1,1,1,1,15844,87,0,1
43,1,1,4,1,1,15845,NA,NA,NA
56,1,1,3,1,1,15846,66,0,2
52,1,1,4,1,1,15847,40,1,3
49,1,1,4,1,1,15848,64,0,4
48,1,1,4,1,1,15850,52,0,4
46,0,1,2,1,1,15851,41,0,1
45,1,1,1,1,1,15852,103,0,1
62,1,1,2,1,1,15854,NA,NA,NA
45,0,1,1,1,1,15858,40,0,1
52,1,1,1,1,1,15864,74,0,1
52,1,1,2,1,1,15865,NA,NA,NA
51,0,1,1,1,1,15866,43,1,1
52,1,1,4,1,1,15867,79,0,3
45,1,1,1,1,1,15871,77,0,1
52,1,1,1,1,1,15872,206,0,1
42,1,1,1,1,1,15875,51,0,2
56,0,1,1,1,1,15876,81,0,1
43,1,1,2,1,1,15877,49,0,2
40,1,1,4,1,1,15879,NA,NA,NA
43,1,1,2,1,1,15881,38,0,1
51,1,1,2,1,1,15882,36,1,3
45,1,1,1,1,1,15885,43,0,1
44,1,1,2,1,1,15886,24,1,1
57,1,1,2,1,1,15887,50,1,1
49,1,1,3,1,1,15889,61,0,1
51,1,1,3,1,1,15890,31,0,3
44,1,1,4,1,1,15893,73,0,2
NA,1,1,4,1,1,15894,64,0,3
45,1,1,2,1,1,15895,105,0,1
38,1,1,1,1,1,15897,92,0,2
50,1,1,2,1,1,15898,45,1,1
51,1,1,1,1,1,15899,41,1,2
50,0,1,4,1,1,15901,82,0,4
34,1,1,3,1,1,15903,57,0,3
NA,NA,1,1,1,1,15904,41,0,2
48,0,1,4,1,1,15906,41,1,1
46,1,1,4,1,1,15907,47,0,5
44,0,1,1,1,1,15908,75,0,2
45,1,1,1,1,1,15910,55,0,2
50,0,1,2,1,1,15911,53,0,2
48,0,1,1,1,1,15912,93,0,1
52,1,1,1,1,1,15914,72,0,1
48,1,1,1,1,1,15916,162,0,1
55,1,1,1,1,1,15917,130,0,1
57,0,1,4,1,1,15918,46,1,3
57,1,1,3,1,1,15920,NA,NA,NA
NA,1,1,4,1,1,15923,25,1,4
45,1,1,3,1,1,15926,93,0,1
54,1,1,4,1,1,15927,NA,NA,NA
36,1,1,3,1,1,15929,107,0,1
38,1,1,2,1,1,15930,409,0,3
48,1,1,4,1,1,15931,58,0,2
41,0,1,2,1,1,15932,81,0,2
53,1,1,1,1,1,15933,54,1,1
47,1,1,1,1,1,15934,34,1,1
43,0,1,4,1,1,15935,40,0,3
42,1,1,1,1,1,15938,70,0,3
50,0,1,1,1,1,15940,59,0,1
44,0,1,1,1,1,15941,40,0,1
48,1,1,3,1,1,15942,45,0,1
46,0,1,1,1,1,15943,74,0,1
55,1,1,1,1,1,15946,55,1,1
50,1,1,4,1,1,15948,98,0,3
65,1,1,4,1,1,15949,NA,NA,NA
56,1,1,2,1,1,15953,79,0,2
46,1,1,4,1,1,15954,69,0,2
46,0,1,3,1,1,15956,52,0,1
59,0,1,1,1,1,15957,42,1,1
53,1,1,3,1,1,15958,100,0,5
60,1,1,4,1,1,15960,70,1,5
52,1,1,2,1,1,15961,54,1,1
51,1,1,3,1,1,15962,105,0,3
53,1,1,1,1,1,15968,101,0,1
NA,1,1,1,1,1,15972,165,0,1
49,1,1,4,1,1,15973,57,0,2
48,0,1,4,1,1,15975,61,0,3
45,0,1,3,1,1,15978,61,0,3
41,1,1,4,1,1,15979,36,0,4
35,1,1,2,1,1,15980,42,0,2
50,1,1,3,1,1,15981,105,0,2
53,1,1,4,1,1,15982,40,0,1
50,1,1,2,1,1,15983,NA,NA,NA
43,1,1,4,1,1,15988,37,0,5
45,1,1,4,1,1,15993,41,0,3
50,1,1,2,1,1,15994,NA,NA,NA
57,1,1,3,1,1,15995,67,1,3
56,1,1,2,1,1,15996,117,0,1
57,1,1,2,1,1,15997,22,1,2
46,0,1,3,1,1,15998,98,0,1
52,1,1,3,1,1,15999,83,0,1
NA,1,1,1,1,1,16000,NA,NA,NA
42,1,1,1,1,1,16001,43,0,1
43,1,1,3,1,1,16002,83,0,1
48,1,1,1,1,1,16004,47,0,1
44,1,1,1,1,1,16005,94,0,1
47,1,1,1,1,1,16006,108,0,1
47,1,1,4,1,1,16007,37,1,2
35,0,1,4,1,1,16008,68,0,3
41,1,1,1,1,1,16009,61,0,1
48,1,1,3,1,1,16010,84,0,5
NA,NA,1,4,1,1,16011,42,0,4
60,1,1,1,1,1,16014,214,0,1
54,0,1,1,1,1,16016,130,0,3
48,0,1,3,1,1,16018,92,0,1
54,1,1,3,1,1,16019,110,0,3
62,1,1,3,1,1,16020,42,1,2
60,1,1,1,1,1,16021,65,1,1
38,1,1,2,1,1,16025,51,0,1
40,1,1,1,1,1,16026,81,0,1
45,1,1,3,1,1,16027,82,0,1
47,1,1,2,1,1,16028,44,0,1
53,1,1,4,1,1,16030,102,0,4
46,1,1,3,1,1,16031,108,0,3
48,1,1,2,1,1,16033,27,1,1
40,0,1,1,1,1,16034,93,0,1
59,1,1,1,1,1,16035,51,1,1
53,1,1,1,1,1,16037,56,1,2
40,1,1,3,1,1,16039,48,0,3
NA,1,1,4,1,1,16040,105,0,3
59,0,1,2,1,1,16041,198,0,1
NA,NA,1,2,1,1,16042,817,0,1
64,1,1,1,1,1,16043,43,1,1
54,0,1,1,1,1,16044,84,0,1
44,1,1,3,1,1,16045,53,0,3
49,1,1,4,1,1,16046,49,0,3
45,1,1,1,1,1,16048,40,0,2
47,1,1,3,1,1,16051,84,0,2
44,1,1,3,1,1,16053,13,1,1
NA,1,1,2,1,1,16055,52,1,2
54,1,1,1,1,1,16056,35,0,1
45,1,1,3,1,1,16057,41,0,3
NA,NA,1,3,1,1,16058,54,0,2
52,1,1,3,1,1,16059,33,1,2
48,1,1,4,1,1,16060,53,0,1
43,1,1,4,1,1,16062,141,0,3
49,1,1,4,1,1,16064,66,0,2
34,0,1,2,1,1,16067,65,0,3
48,1,1,2,1,1,16068,42,1,1
62,1,1,2,1,1,16069,619,0,3
53,1,1,4,1,1,16070,37,0,2
41,1,1,3,1,1,16072,22,0,2
46,0,1,2,1,1,16073,60,0,1
48,1,1,4,1,1,16076,72,0,1
63,1,1,1,1,1,16077,39,1,3
42,0,1,1,1,1,16081,84,0,1
43,0,1,4,1,1,16083,NA,NA,NA
55,1,1,4,1,1,16084,78,0,4
51,1,1,1,1,1,16085,105,0,1
53,1,1,1,1,1,16086,83,0,1
45,1,1,2,1,1,16087,29,1,2
46,1,1,3,1,1,16088,52,0,3
53,1,1,2,1,1,16091,174,0,2
46,1,1,3,1,1,16092,64,0,2
53,1,1,1,1,1,16093,26,1,1
57,1,1,2,1,1,16095,168,0,1
41,1,1,1,1,1,16097,48,0,1
46,1,1,1,1,1,16098,111,0,1
60,1,1,3,1,1,16101,675,0,1
54,1,1,4,1,1,16103,42,1,4
51,1,1,3,1,1,16104,17,1,3
49,0,1,1,1,1,16105,84,0,1
56,0,1,2,1,1,16106,105,0,1
58,1,1,3,1,1,16107,46,1,1
56,1,1,2,1,1,16109,73,0,2
49,1,1,4,1,1,16111,NA,NA,NA
56,1,1,3,1,1,16112,42,1,2
49,0,1,2,1,1,16113,NA,NA,NA
48,1,1,1,1,1,16114,66,0,3
44,1,1,3,1,1,16115,106,0,3
38,1,1,3,1,1,16120,68,0,1
39,1,1,2,1,1,16121,86,0,1
60,1,1,1,1,1,16122,95,0,1
57,1,1,2,1,1,16124,40,1,1
40,1,1,2,1,1,16127,46,0,1
50,0,1,2,1,1,16129,53,0,1
52,1,1,1,1,1,16131,41,0,1
44,1,1,1,1,1,16133,137,0,1
49,1,1,1,1,1,16134,131,0,1
43,1,1,1,1,1,16135,76,0,1
40,0,1,1,1,1,16136,450,0,1
53,1,1,4,1,1,16140,103,0,3
49,1,1,4,1,1,16141,44,1,5
50,0,1,4,1,1,16142,42,1,3
45,0,1,2,1,1,16143,54,0,1
52,1,1,4,1,1,16150,190,0,2
55,1,1,1,1,1,16151,104,0,2
41,1,1,1,1,1,16152,110,0,1
44,0,1,4,1,1,16154,62,0,4
48,1,1,1,1,1,16158,23,1,1
